@relation engine_fault_detection_dataset

@attribute Vibration_Amplitude numeric
@attribute RMS_Vibration numeric
@attribute Vibration_Frequency numeric
@attribute Surface_Temperature numeric
@attribute Exhaust_Temperature numeric
@attribute Acoustic_dB numeric
@attribute Acoustic_Frequency numeric
@attribute Intake_Pressure numeric
@attribute Exhaust_Pressure numeric
@attribute Frequency_Band_Energy numeric
@attribute Amplitude_Mean numeric
@attribute Engine_Condition numeric

@data
4.87403,1.071891,575.201503,35.103197,583.174887,84.231644,1840.021001,91.644167,109.488606,0.398742,0.368291,0
5.251204,2.660833,1032.12422,55.246889,396.321078,79.276058,2287.533666,100.872352,103.186402,0.338595,0.253816,1
9.754921,1.059843,1832.191574,116.693947,514.420304,78.306014,1818.741989,116.097081,108.149887,0.980739,0.102903,0
9.661127,0.647408,118.276021,109.887002,299.038625,110.24565,842.866542,105.080513,97.338748,0.964739,0.064293,0
2.231164,2.579434,1625.937992,38.799469,504.780237,109.503054,3264.302277,92.329364,102.133441,0.658269,0.462757,0
8.129935,0.441786,149.238557,109.206569,459.562382,109.402599,3488.423513,96.225908,106.852297,0.212602,0.11329,0
2.052702,2.957405,271.053792,141.668987,455.879112,76.963741,4858.929169,93.289186,81.23213,0.736009,0.130186,2
2.214021,0.20512,256.251826,38.940296,557.214136,107.935066,2332.951931,98.328999,107.463505,0.977892,0.363664,1
6.793321,0.578239,1988.322521,79.882587,293.340102,62.19809,4986.732823,94.959355,86.353109,0.998502,0.380375,0
4.109511,2.772488,376.768912,117.532067,347.380047,72.387376,1016.783069,111.358524,101.150483,0.654944,0.210012,0
9.32229,2.977467,1795.588456,110.12676,233.226983,90.870179,3317.491082,109.782789,103.200227,0.269727,0.046774,0
0.981196,0.193485,1982.045683,57.181265,490.447991,84.40477,4974.366351,94.052366,83.27978,0.848513,0.247384,0
5.164104,2.888215,779.893845,49.568073,537.546914,66.713295,3237.59235,103.349725,108.592997,0.660486,0.408234,0
9.193363,4.200588,1269.476116,124.10964,362.333401,62.503228,2316.61249,98.875247,107.796775,0.506916,0.442165,2
9.050725,3.625465,1562.600682,144.749359,342.730727,96.670268,2624.736275,100.116479,99.636583,0.234976,0.328606,1
1.649639,0.699366,797.437262,122.110016,463.460742,78.808877,4243.004579,107.279393,84.659874,0.31581,0.345442,0
3.729713,2.98275,340.391998,145.584538,230.236184,60.957704,4701.641429,116.960671,96.981517,0.620801,0.021655,1
6.229302,3.37765,878.850233,102.599451,317.536758,85.853678,2324.240003,116.919751,90.324345,0.33459,0.114435,1
1.678009,0.234294,1548.337537,141.491863,346.485119,78.406027,3884.613139,102.390645,107.92293,0.530091,0.376038,1
9.68342,4.283971,1565.91027,112.852283,407.436114,94.596441,4675.073257,101.795855,92.199672,0.744024,0.269947,0
9.156018,4.536024,476.466808,139.06617,390.627688,115.788838,1482.390821,105.539276,100.812481,0.988626,0.297615,0
1.752807,4.259739,366.431967,49.390676,283.472169,78.47198,2516.486912,104.22345,99.110453,0.139521,0.40709,0
1.299439,4.131926,1842.71019,127.867826,416.31515,119.828191,4977.546019,91.853551,88.130458,0.817093,0.338044,0
0.945544,3.737578,107.118081,53.609496,570.347476,65.162691,1832.04497,107.362484,96.064905,0.215079,0.21575,2
9.103492,3.185489,1474.782182,33.291492,210.835156,65.29669,3136.470984,107.541974,92.299405,0.94918,0.487269,0
2.016876,3.409204,111.914343,92.110336,472.122629,102.777596,3319.454623,103.510122,91.238833,0.792965,0.128463,0
4.221221,4.041657,1679.042101,68.190214,449.883611,104.917909,855.327292,102.418942,105.920164,0.458068,0.176565,0
4.543629,3.329367,1812.72133,35.223763,569.770782,85.372272,4052.423425,118.168372,84.192751,0.561328,0.337126,1
6.030209,1.672248,608.889866,147.636525,458.137976,77.162856,2123.212985,108.02472,92.311818,0.709033,0.123697,1
0.81018,1.911007,166.392574,109.975931,449.937085,107.640124,2551.584726,114.488383,80.202574,0.60492,0.196448,0
2.34491,4.490434,971.755382,138.217461,507.922264,117.374337,3249.928104,118.615232,87.85671,0.982042,0.348752,0
9.321755,0.134754,610.956813,149.88991,307.12238,119.394114,2111.375002,114.303051,98.652404,0.998763,0.175659,1
9.09326,3.509162,845.929563,77.036008,438.292905,98.067245,1692.904082,118.289387,82.625668,0.151342,0.038041,0
7.834777,4.776149,1336.671198,60.568443,407.768444,104.406884,2777.510568,112.778807,88.135436,0.755098,0.284395,2
0.292072,3.545829,435.455551,52.066127,375.389003,109.334796,1799.246177,95.103616,106.406865,0.772104,0.387361,0
3.337367,4.969864,726.764108,91.822453,231.794867,107.932189,2227.235647,96.807913,100.75506,0.81112,0.373997,0
6.316791,3.453347,1569.473731,102.729693,317.051543,119.603538,631.196793,95.816858,82.108663,0.925372,0.314334,1
2.824383,0.220097,1294.648661,86.690728,311.992686,108.625911,4239.241001,99.663783,109.771394,0.634031,0.384973,1
9.104908,4.143699,666.025472,76.470242,489.700383,99.754346,2117.365404,100.649784,108.354248,0.329089,0.10767,0
6.375506,1.458918,1335.317169,50.192708,568.262454,82.572956,505.641637,114.335459,84.250696,0.704502,0.369639,1
0.811877,2.257983,1535.319587,83.023155,292.314889,95.879196,3971.116379,100.825559,107.656053,0.390659,0.034465,0
9.099155,1.594855,1193.12145,40.229176,229.849576,112.821567,196.164026,111.81656,96.498313,0.408275,0.372626,0
9.58189,1.379343,494.203728,133.805731,599.982782,78.328804,3036.796383,117.114503,107.881431,0.651663,0.034846,0
0.869353,2.185458,20.485675,35.628318,476.482132,61.839153,3543.052423,93.436602,109.041523,0.36015,0.388025,1
5.370366,1.92482,1609.641232,75.677527,554.588339,79.630932,1036.930997,90.007838,100.806907,0.725056,0.443616,0
3.103306,3.185026,1648.81444,42.016544,257.551766,117.613804,743.171203,116.659758,88.738932,0.867805,0.41623,0
3.989107,4.075098,1401.256913,122.99766,520.307216,107.644054,658.026835,97.147685,107.739724,0.986932,0.180787,0
1.878547,1.520589,171.630244,67.528437,525.329498,71.228393,4967.316952,94.603133,97.204353,0.251558,0.487815,1
5.822914,1.10792,1178.740129,43.572674,260.59557,60.720059,3799.925442,98.856263,90.246245,0.509814,0.264022,2
9.583996,3.351132,1645.620929,93.778956,264.561672,100.147165,1632.281305,95.580783,93.801138,0.766601,0.195826,0
5.080419,3.368084,791.543274,139.953241,318.180486,94.740523,1744.23261,113.80956,92.186061,0.61965,0.295334,0
0.920854,4.5106,412.041454,139.037385,286.714979,64.978919,3278.261298,109.035241,108.0587,0.158136,0.159417,1
6.238013,0.128931,1183.502049,59.958125,590.163963,117.959786,2342.592597,95.019129,104.594992,0.413242,0.097371,0
3.468208,4.272551,1656.087122,116.359161,345.177533,97.067592,1429.566706,107.506913,80.941245,0.814359,0.090037,2
8.573659,2.628961,116.762518,33.634103,504.522565,99.091259,379.773372,96.242732,80.29567,0.543541,0.093035,0
4.403314,3.125445,1201.96341,45.822216,522.020321,111.215868,3940.88286,95.926679,82.08124,0.724934,0.121864,0
2.009112,0.502289,1293.484115,89.936684,354.376355,80.223796,4452.306742,107.86341,98.311606,0.676467,0.444363,1
1.991946,2.191444,1212.686738,57.450772,473.034222,93.495179,1109.200502,109.940611,104.434393,0.949011,0.208309,1
7.710765,1.175147,1307.066695,125.791422,243.120056,94.5713,410.68506,100.386062,95.448455,0.872348,0.010048,0
2.729317,1.308414,1270.123109,141.728661,358.784821,118.041333,681.264978,112.902227,96.041636,0.40942,0.158902,1
7.695611,2.545271,278.199692,30.519998,586.924264,67.88919,2129.870628,115.116435,87.212675,0.547928,0.498091,0
2.138284,4.071657,485.174818,57.9499,267.412262,105.534784,1566.806411,117.490326,93.778769,0.528739,0.370737,0
3.284695,3.731716,1245.60813,82.746402,354.284522,94.509073,459.943298,108.781798,87.705382,0.351054,0.256882,0
4.708321,2.97545,55.032459,97.569515,516.208604,110.722742,2328.856845,96.600747,88.220386,0.658974,0.072405,1
9.437639,2.72012,1276.794147,139.908333,466.169302,109.917104,1099.202624,112.453944,91.734797,0.334484,0.233232,1
9.324141,2.165165,1337.465515,137.026019,452.607441,60.721818,428.048039,93.235375,81.426351,0.243702,0.323436,0
2.148032,4.864914,493.566025,106.460412,541.302984,75.38728,3323.84788,95.436446,108.648751,0.199266,0.460196,0
3.646369,2.822953,1204.303003,60.886562,211.637537,70.849041,2905.280833,114.983644,107.427879,0.357816,0.251072,1
1.579054,1.307134,1077.49832,123.994537,508.465747,87.702639,4149.349699,117.324883,103.887957,0.525897,0.278568,0
5.148852,1.188949,536.169265,54.318213,553.019616,114.317248,1581.179349,92.001512,97.055333,0.204093,0.288176,0
4.659767,3.076198,936.688544,145.820679,206.469791,60.300363,765.531119,99.363646,104.390765,0.708212,0.475887,0
9.017526,2.637996,1821.056568,30.70079,423.58518,89.291519,1864.787699,108.875326,109.224131,0.883215,0.176051,0
9.307053,0.088104,864.673505,98.37246,339.435394,113.087606,3915.664553,118.159432,88.507517,0.484379,0.431669,1
3.897317,4.158824,1267.09147,40.60767,220.305084,115.572746,1284.52284,107.121763,90.928254,0.885924,0.22136,1
4.968206,3.535406,89.994626,78.911944,367.099248,99.437916,1349.504165,114.629777,101.871376,0.235885,0.373013,0
8.972739,3.326055,174.044224,106.192025,457.612056,109.785138,823.164952,117.682654,99.285963,0.169766,0.246725,0
8.086407,0.390464,180.989985,112.751819,567.605453,79.444092,4933.920373,105.571287,104.744565,0.832476,0.281598,0
0.136197,1.842176,1560.916712,124.268336,448.212195,77.157568,4839.818144,112.213487,90.409415,0.977292,0.171282,0
3.26859,4.680142,713.508652,101.199324,542.697233,62.947179,3324.455478,109.872387,89.316578,0.406561,0.213177,2
4.275565,4.319817,470.671143,60.158322,248.628603,90.192157,1152.608613,110.140867,97.562513,0.69158,0.267419,0
2.374191,1.463438,1499.702646,136.710389,284.208467,87.349921,3856.126054,105.512,84.375735,0.689062,0.306105,0
2.075759,0.827441,356.520924,127.33289,588.117146,82.314929,2961.273805,108.69575,81.187246,0.716951,0.19145,0
0.474067,2.272985,508.0552,49.206278,554.960276,66.800046,3772.874079,106.631235,87.324072,0.615047,0.418749,0
6.46936,1.81136,873.244258,129.181342,294.090781,73.84579,4316.010766,109.13229,84.749735,0.330788,0.362341,2
2.698852,3.427021,676.247377,146.717342,448.389553,72.220537,1660.5244,105.155934,80.200257,0.172746,0.231251,0
0.618237,4.833852,1179.076578,106.466294,345.053103,116.638104,4577.123844,96.67491,103.340263,0.112263,0.370113,0
2.386695,1.846857,688.924426,63.816627,387.439403,117.98762,4502.935816,110.808554,96.296345,0.262273,0.013271,0
8.038948,0.35801,798.044239,102.79126,544.35126,60.205296,2780.939456,101.520951,100.068592,0.207983,0.300841,1
8.529743,4.493189,1728.515484,71.104208,494.285044,70.232874,3454.400611,93.832245,84.891517,0.134401,0.267456,0
4.882356,0.237851,1771.37225,111.113576,295.377025,113.326848,2114.075855,115.539726,87.700759,0.181397,0.262114,0
4.2191,4.766191,1658.868158,95.375995,326.39723,62.300405,3310.003428,95.44041,81.803371,0.143889,0.305732,1
9.780752,3.339668,1732.365247,141.538873,315.884184,116.607091,2789.896515,106.221269,109.924214,0.593297,0.403196,0
2.08559,4.711362,1148.062765,104.149025,512.265111,82.803879,1681.817463,111.633522,83.092611,0.151439,0.032575,1
2.232057,1.038315,1299.541765,55.677802,396.035368,92.321146,1681.908954,109.431073,82.71095,0.996571,0.082928,0
2.989485,0.251464,1123.20287,117.013185,580.289723,105.829177,3293.163763,94.825785,98.425054,0.551572,0.014705,1
1.810297,2.466639,1575.464406,66.105398,526.674871,74.634305,4787.477349,95.824144,89.956484,0.911008,0.126509,0
3.855719,2.280586,1110.980962,62.686914,284.477772,66.04044,1087.586575,94.46544,106.627378,0.539032,0.48905,1
9.117259,1.690887,239.93239,77.013195,514.377118,108.596892,2023.429599,92.176416,104.945555,0.222291,0.192991,0
6.191944,4.7904,1622.968639,31.439601,402.431739,119.077585,4047.975037,98.498204,106.044579,0.85657,0.29263,0
4.178271,4.121789,1525.958638,146.296879,301.48405,99.526681,702.756222,105.72415,102.053909,0.313958,0.495151,0
9.350667,3.324831,1644.195179,93.879733,345.332697,109.513459,4971.417273,95.188527,83.953692,0.136405,0.317365,1
0.579796,0.856149,397.050338,122.819267,588.850447,116.478744,3422.879019,119.125778,81.908352,0.271907,0.093833,0
2.181734,3.684901,557.801764,60.942267,393.584577,73.714787,4562.922283,110.964914,81.938887,0.639544,0.404474,0
5.702297,3.648712,605.588361,119.594176,487.84234,81.024357,4206.462363,107.503037,104.053388,0.491194,0.280451,0
6.193971,2.154087,1025.999462,98.06046,390.834118,73.141564,3907.961184,110.442558,99.713527,0.245458,0.497726,0
0.491619,4.62769,285.076627,80.897301,348.62291,63.707026,261.215195,103.0785,109.429531,0.579691,0.379983,2
4.090084,0.876541,783.055871,146.480307,518.568007,103.936548,2091.830966,104.097245,99.305248,0.957749,0.497459,1
6.526624,1.373321,380.673159,89.261246,539.329741,68.739456,1089.125734,116.659949,87.477903,0.753949,0.446483,1
7.010898,0.36296,544.230172,108.89503,228.755666,65.562564,4369.533305,111.658184,82.685429,0.16232,0.09925,0
6.417585,3.987482,1418.647516,31.841063,311.591036,81.458092,3433.402707,107.645605,90.967988,0.387807,0.376554,0
3.273576,3.127709,1712.52609,66.174625,403.148419,63.633367,624.659228,118.506377,85.990889,0.723154,0.254069,1
1.025849,1.608955,65.353616,136.642988,326.599099,70.773499,1862.028975,109.879239,98.851861,0.226125,0.073588,1
4.328413,0.860878,1140.475987,121.075087,513.433202,64.196472,439.610029,101.960703,82.878885,0.584787,0.288235,2
1.374669,0.248731,91.398329,94.410484,245.893344,112.636668,3725.983479,91.423738,103.175317,0.591506,0.055906,0
9.481474,0.875391,188.793505,138.019165,519.119315,106.784063,2149.758081,101.720283,100.89652,0.179599,0.383386,1
4.804192,2.293759,1416.066389,88.346462,447.154567,111.570888,1248.419219,117.744174,102.090737,0.645515,0.187009,1
3.240866,1.273526,1476.504051,97.980848,315.747087,112.099865,2636.683878,91.339496,108.964309,0.910066,0.406378,2
7.68641,1.331962,1631.681733,75.858342,337.781875,116.670543,306.01773,95.536879,99.516801,0.686547,0.344316,1
5.029691,4.384103,958.998193,104.404804,273.159662,71.199274,1360.743605,114.262427,103.656572,0.923934,0.440399,0
3.169337,2.599931,1722.418814,68.280184,301.02936,114.000544,958.990651,100.948645,82.559136,0.652193,0.101079,1
8.138481,3.659797,350.339817,76.259061,486.907548,91.502334,4660.153936,95.57696,108.292719,0.77662,0.3261,0
8.684806,0.226769,514.438499,145.959152,350.353656,69.973862,1947.82629,114.469954,86.557187,0.903352,0.433299,2
6.762781,1.857559,286.314252,43.357042,474.993655,99.346403,2963.917535,106.753189,94.791524,0.517011,0.121631,0
0.564948,2.421888,1599.123776,42.630641,405.643016,79.620031,2564.415559,106.453904,108.712831,0.242185,0.393775,0
5.706597,0.972763,472.776734,35.197922,258.1191,62.788169,3330.103882,98.813548,85.380906,0.207363,0.149576,1
7.65662,0.644948,327.912261,68.405342,399.628259,64.718879,1467.668551,110.254041,81.06521,0.95815,0.409599,0
1.45138,4.358004,1253.759161,77.787509,502.587938,85.422959,691.819939,115.854783,88.911926,0.592232,0.262606,1
2.36384,4.700187,172.622412,41.341877,319.070202,109.589013,499.11287,112.506159,84.691267,0.714789,0.336415,0
8.836702,0.440093,108.902549,95.895719,459.232666,78.661666,1047.645125,108.372782,100.040912,0.650609,0.19112,2
0.299205,1.777643,231.300944,99.996183,279.613062,105.967552,2465.86481,100.515586,88.351239,0.608443,0.414675,1
7.551999,4.793514,20.47695,120.123203,254.279583,63.344638,1256.534192,115.644108,81.885179,0.603474,0.07035,1
4.790356,0.461651,1400.040505,147.116174,344.090452,83.62395,2226.610186,106.983228,106.790706,0.525738,0.10479,1
4.523044,3.236025,1133.225937,104.32227,355.681437,67.646415,243.58251,116.687543,81.484246,0.895975,0.054045,0
0.170256,4.862496,435.552716,43.398097,504.403852,111.8129,3175.000379,97.625358,88.138136,0.2088,0.475297,0
8.212042,4.892207,481.349797,40.622909,384.031501,118.076292,4402.991834,109.628865,87.208833,0.744267,0.238481,0
3.662267,2.382555,1625.717825,123.305624,232.493958,79.536943,333.190706,118.055667,80.705203,0.712677,0.243972,1
5.45358,0.855608,1013.603829,108.040095,453.599799,119.33176,1168.394855,101.22257,84.956981,0.156159,0.15773,1
6.805277,1.050317,1403.086147,49.429727,387.701304,105.138454,1657.075004,118.537991,104.445468,0.29535,0.240154,1
7.056033,4.453527,916.455794,60.403197,332.65728,60.074034,1507.478814,101.773861,81.125843,0.808939,0.125196,1
9.564203,4.562831,490.681692,120.028846,520.887523,89.116307,297.887257,103.130641,80.696818,0.310398,0.476306,0
5.360266,3.059004,1941.397545,97.938694,261.753916,110.046038,622.234526,114.193421,99.020636,0.619962,0.139092,2
4.057224,3.842573,1139.982175,100.200008,565.284938,92.032523,4571.062766,97.823149,82.667654,0.175342,0.463469,1
9.541666,3.71266,279.344169,55.201041,333.624596,92.997647,3585.672829,111.176192,91.147369,0.300594,0.249185,0
6.456891,3.326017,824.058284,105.486958,384.376578,86.861977,4796.346554,98.951676,80.064247,0.901781,0.224217,1
3.051689,4.145021,672.088076,122.475431,571.693198,83.702332,2258.264324,107.813106,90.871397,0.425616,0.403872,1
1.351996,3.442763,443.893188,136.230267,504.495933,61.643805,4407.262365,113.278826,89.541254,0.825291,0.252364,1
8.44129,2.693311,1868.211179,118.406079,229.720974,97.303984,4101.042117,90.784179,98.381014,0.530622,0.140782,2
3.685598,1.222934,1764.221591,99.165078,431.318744,106.00358,4387.211172,92.654312,94.972872,0.390043,0.223215,0
6.63865,3.732246,414.311291,110.791117,324.145149,107.410671,291.855389,118.031231,100.355754,0.609907,0.225424,1
4.761083,2.393517,717.25282,88.213376,403.3953,97.478168,3297.326718,114.474886,108.075671,0.580577,0.154631,2
2.069405,1.509219,1529.384476,57.227789,497.187617,80.476635,2876.481818,116.310286,103.855201,0.986301,0.215993,1
6.056697,4.019634,432.841975,135.864837,398.469166,61.35658,2771.557215,103.16825,108.006522,0.409987,0.068857,1
0.700762,3.498732,1191.298428,93.914716,228.408751,113.746773,2571.481435,111.490556,81.626772,0.688327,0.470678,0
4.19209,4.689831,1405.592005,101.318197,411.992207,85.742773,4000.285066,119.948257,109.71017,0.72059,0.323591,0
5.511488,0.868936,1314.865205,148.81307,209.651867,96.070527,4843.47894,102.975937,89.661783,0.663704,0.104663,1
4.416865,3.263487,1418.689108,148.201881,339.363743,71.673365,4161.70228,115.403395,88.301539,0.531308,0.396814,0
7.511855,1.258985,1419.265186,100.357318,391.212209,68.517343,4364.93733,92.37849,92.105648,0.805128,0.140521,0
8.296457,4.522736,1930.315721,34.074871,457.869425,65.209063,2471.123256,106.315881,103.49905,0.791366,0.30217,1
7.735306,0.542522,706.067801,77.537705,402.482715,107.925912,3483.985424,99.997195,108.628543,0.963132,0.458065,0
0.484248,3.298001,1759.60904,142.475194,260.778724,98.787643,2136.26523,105.692712,96.62707,0.979267,0.384984,1
2.021875,3.965874,63.177984,64.596791,572.887026,97.269556,1865.402107,93.422232,84.631621,0.293724,0.069793,2
5.412414,1.806843,590.641867,149.912242,460.119869,115.163865,4486.878853,101.030458,86.421629,0.689,0.277446,0
9.354738,4.772983,116.338448,40.118103,326.787114,69.522734,4535.535162,92.295892,92.161146,0.870827,0.356759,0
8.366072,4.261117,1309.383841,98.173702,586.375878,70.216161,3442.878942,103.592794,90.972716,0.966079,0.108989,0
8.441092,1.508361,219.564934,91.853923,553.031044,71.368149,4205.426729,103.253847,87.1481,0.228472,0.059266,1
3.101761,0.087328,1694.49959,60.64235,257.396035,85.402166,1865.782301,99.891304,105.506847,0.954176,0.082532,2
4.351534,1.518453,1300.251534,143.832856,462.171638,112.453304,2225.427086,118.449362,88.403373,0.302917,0.481975,0
4.759989,1.442487,77.054494,104.300545,424.027781,112.888448,4122.979831,92.488007,97.782595,0.615205,0.424074,0
1.657979,4.455325,1435.259184,57.627394,277.123569,95.435264,2050.446373,114.746359,94.379083,0.688859,0.430391,1
0.407574,4.83725,1726.829196,76.085784,293.390056,99.488574,295.841334,100.647814,107.703806,0.891565,0.130656,1
9.474339,0.398678,1329.019595,116.547531,425.509509,113.865741,1831.161911,95.979412,98.867612,0.823308,0.283537,1
2.483055,2.382909,80.437948,65.723606,328.515314,97.453137,2051.32849,98.176767,89.962804,0.941075,0.24891,1
2.475494,2.764243,1718.680706,135.552744,533.932572,73.787981,857.717382,117.056815,99.160754,0.808633,0.41881,0
0.925453,0.509913,1470.278548,49.880868,239.095694,102.294844,1786.208996,114.746959,89.567196,0.404863,0.216654,0
9.292227,1.918614,769.333599,61.740611,565.612309,106.193446,4678.667874,90.472729,82.726088,0.260964,0.273568,1
5.839397,1.619558,670.687911,47.387834,536.22102,98.120677,4306.812209,94.419883,94.556175,0.240091,0.294733,0
6.703665,2.703479,970.043959,42.501461,495.449393,76.414168,2285.027409,110.250814,105.805945,0.178783,0.191962,0
9.124611,3.322895,1736.861467,66.037851,305.0269,83.995071,3578.458892,99.52242,107.275429,0.939161,0.026629,0
3.52164,3.532251,519.077517,149.90145,485.983142,88.235544,844.064813,117.574233,96.312261,0.537577,0.252665,0
6.252922,0.726937,219.908346,41.31953,375.507912,68.717905,3787.499211,113.59505,100.985716,0.96883,0.251701,0
0.484115,4.074091,1731.980018,55.560263,453.503159,87.133395,2431.345373,116.251163,98.32074,0.797397,0.030016,0
1.949048,3.408783,72.053901,62.594016,325.021767,69.671845,3640.584239,95.786114,104.324745,0.958401,0.248279,0
8.329333,4.450921,1823.774104,104.295562,534.343142,89.967105,3255.713949,94.521157,83.09674,0.881713,0.26046,0
7.691007,2.274213,625.375485,119.441484,216.23044,63.048646,1240.546579,117.957898,92.041161,0.624998,0.075887,0
3.571363,4.474754,1026.280949,120.232041,476.583899,116.91189,4189.988701,102.125821,87.592422,0.30325,0.080558,0
3.830425,4.335582,281.945139,31.036318,531.452496,74.780692,2903.665455,102.471501,80.197277,0.328643,0.468899,0
5.382189,2.220126,1806.464839,108.222055,458.571246,88.020859,3942.567321,110.537119,104.897597,0.43424,0.103287,0
0.102386,1.936659,1504.675722,105.688426,276.796713,61.965131,560.533093,101.923533,84.02557,0.121868,0.162939,0
2.488319,4.667419,1849.828061,92.118562,313.992312,71.563291,3115.216663,116.25574,89.701263,0.700155,0.15586,0
2.161495,3.590065,1372.793521,75.505027,405.962118,101.5947,1530.231696,118.772247,106.006301,0.599654,0.332213,0
2.579781,4.644814,385.693678,125.693304,331.779628,66.708036,4318.387301,99.97557,101.639526,0.190924,0.324562,1
8.078468,3.995025,630.368666,71.265695,201.966569,97.68895,4752.579234,96.24173,97.031398,0.842395,0.457235,0
2.868771,3.066022,983.960179,57.601473,216.271245,60.124133,373.555414,92.259169,89.308026,0.840407,0.207363,1
1.996061,0.623471,1222.371247,67.211421,507.107372,87.90056,3648.986193,96.430884,95.459665,0.206713,0.392235,0
5.092208,1.492829,1854.389686,82.75775,233.482873,103.280618,604.5913,94.183363,81.687135,0.283501,0.194938,0
8.669886,4.84577,780.223902,55.686887,571.208742,115.577572,4301.786095,90.87361,101.818923,0.325349,0.127622,1
2.489362,1.631139,1412.082603,102.90855,377.094578,89.570171,710.169228,91.399728,87.11947,0.57308,0.446726,1
0.877509,0.511612,1922.797521,136.105104,503.274655,110.431948,1055.533675,105.280912,94.376007,0.950425,0.246994,1
3.628407,3.552389,321.700646,101.455215,250.201838,108.155481,1332.938795,111.233815,82.834092,0.698752,0.20135,0
7.501753,3.683321,1728.164986,83.600197,570.602968,77.746247,3666.380164,119.497744,101.323639,0.71298,0.453759,0
5.551836,1.463016,852.998019,125.624252,213.523532,112.484017,1533.418835,94.670414,106.87494,0.362258,0.47031,0
8.186254,1.523476,1470.195116,119.764635,216.854864,98.416979,3020.815811,110.946895,93.67809,0.661729,0.2312,0
9.599962,2.37102,601.205911,74.046975,221.834312,66.251079,2902.519069,106.619908,82.496764,0.290171,0.019642,0
7.947359,0.157855,681.288752,102.498416,241.363264,116.346768,2071.081936,104.343763,108.352246,0.739934,0.025907,1
6.07765,3.957149,73.723785,117.581143,394.732658,70.600604,2743.498867,111.655213,93.41148,0.311373,0.308426,2
4.984082,1.619589,1943.380223,59.455591,515.310577,88.221657,679.139887,97.159659,82.410184,0.112586,0.42749,0
0.496684,4.276127,1630.636099,73.952865,313.979133,87.981923,4393.253833,99.338752,85.652813,0.571322,0.438867,1
9.844788,4.023021,205.957557,42.693128,498.310729,97.514197,1114.675535,101.538336,83.59534,0.368196,0.451563,1
3.896463,3.32394,1999.027415,148.521633,509.62439,99.897406,4413.110452,95.471886,85.92576,0.66607,0.405682,0
1.607059,1.658131,1217.948702,40.305318,563.310932,73.97447,2641.813453,104.358644,84.673588,0.771459,0.437402,1
6.700418,2.605767,1710.382703,50.232735,259.740768,81.146549,3108.285997,93.955997,107.686329,0.83241,0.422405,0
2.914454,2.251905,151.988311,87.579834,254.213804,68.675412,1360.755438,99.544295,86.272229,0.98333,0.421691,1
5.899205,1.727465,791.113333,133.83262,248.838022,67.560944,1189.414369,93.394869,93.259,0.60002,0.170459,0
5.909002,4.248275,1345.909222,72.705843,343.724244,109.504041,2504.444543,91.076489,101.896367,0.534228,0.202913,2
4.512725,2.44336,230.738763,122.231538,395.765066,105.04328,1410.061026,100.656299,100.309194,0.321007,0.165356,1
8.377574,4.171979,988.027621,111.124089,384.643742,86.561009,2173.381256,108.526513,108.693986,0.772172,0.08574,1
2.723174,0.570831,896.502192,106.639689,302.819493,65.754557,2257.077732,94.556703,108.980887,0.534434,0.17271,2
4.541463,0.748073,447.759644,131.40207,448.79185,86.995305,1427.494891,119.803716,97.120835,0.394345,0.454627,1
5.423152,4.887736,614.534275,31.700435,335.309452,77.667342,1529.476921,98.23045,102.569118,0.488885,0.485829,0
6.669885,2.959454,1934.894342,141.498365,346.433195,106.675153,4867.256111,90.680843,91.581358,0.433441,0.083736,1
7.861321,2.57336,591.524002,129.507142,242.212025,65.79836,2978.530723,90.84103,92.877503,0.980654,0.334391,2
4.008592,2.639623,442.583745,142.544066,436.892534,87.082113,4176.185638,109.997059,83.131143,0.303716,0.483809,2
6.495865,1.11558,1081.694159,125.230546,462.11215,95.483223,324.137196,110.096111,100.202586,0.473069,0.111269,0
1.591048,3.607585,1348.496907,135.430969,503.180088,119.143515,109.430628,117.081086,88.118261,0.376566,0.421621,0
9.333216,0.469664,1455.68436,54.369366,561.603685,65.376488,2643.601688,92.725239,82.395839,0.254472,0.155276,1
3.892282,2.887952,1513.409425,68.307488,506.401782,66.837628,4151.345991,101.291058,82.946927,0.36953,0.211064,2
7.322262,2.875306,92.928333,67.826522,294.297466,119.28295,3093.502302,116.678193,101.671308,0.540385,0.458963,0
0.301377,4.575233,799.645593,43.10001,294.262064,84.337509,3132.265463,113.930319,86.867815,0.668452,0.038474,1
2.131353,2.654605,1552.436998,117.549511,566.034878,104.622858,782.856244,97.003492,103.099559,0.655186,0.22978,0
4.922117,0.72846,1811.607162,46.340507,516.053428,107.008523,4894.980645,116.699019,107.1776,0.795409,0.2578,1
8.794699,2.885129,1212.356244,36.3011,512.898572,78.873565,2695.533065,110.424495,90.225464,0.164147,0.451463,1
5.319826,0.502072,123.56757,123.053624,487.885464,72.858012,602.748934,97.929511,103.816282,0.382923,0.291153,0
9.305718,1.058779,805.358696,138.55958,306.880797,76.565472,2129.566744,91.344731,92.86248,0.417325,0.473092,2
4.889589,0.203987,166.969689,121.694802,538.964137,105.863606,452.658785,104.923296,103.166501,0.72299,0.165761,0
4.955446,2.590803,1502.104968,129.042266,257.153871,110.428767,2148.887304,111.392328,89.201692,0.286753,0.25189,0
1.285493,0.468436,145.740829,101.474601,340.007044,101.970296,3586.652799,98.059325,107.944611,0.292873,0.02113,1
